NO,DOI,Selective_layer_thickness,Filler_size,Filler_concentration,Crosslinker_concentration,Organic_Hildebrand_solubility_parameter,Organic_molecular_volume,Mass_ratio(A/B),Effluent_type,Effective_area,Experimental_temperature,Downstream_pressure,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Total_flux,predicted
1717,10.1016/j.cej.2011.09.109,0.23,0.0,0.0,0.0,21.37,57.25,4.0,0,19.63,60.0,2.5,24.020837786192946,2.528790751045209,-0.10201824010118887,-0.7742730719309862,-4.000955666733338,-2.527405402983877,-3.092999325908554,0.7675048272502354,0.21452499282685278,-0.16732092878311292,0.25,0.3030876845488545
1718,10.1016/j.cej.2011.09.109,0.31,0.0,0.0,0.0,21.37,57.25,4.0,0,19.63,60.0,2.5,24.020837786192946,2.528790751045209,-0.10201824010118887,-0.7742730719309862,-4.000955666733338,-2.527405402983877,-3.092999325908554,0.7675048272502354,0.21452499282685278,-0.16732092878311292,0.20000000000000004,0.2208304158316344
1721,10.1016/j.cej.2011.09.109,0.31,0.0,0.0,0.0,21.37,57.25,4.0,0,19.63,70.0,2.5,24.020837786192946,2.528790751045209,-0.10201824010118887,-0.7742730719309862,-4.000955666733338,-2.527405402983877,-3.092999325908554,0.7675048272502354,0.21452499282685278,-0.16732092878311292,0.22000000000000003,0.2671203118413838
1727,10.1016/j.cej.2011.09.109,0.31,0.0,0.0,0.0,21.37,57.25,5.6667,0,19.63,50.0,2.5,24.020837786192946,2.528790751045209,-0.10201824010118887,-0.7742730719309862,-4.000955666733338,-2.527405402983877,-3.092999325908554,0.7675048272502354,0.21452499282685278,-0.16732092878311292,0.20000000000000004,0.2075242063182173
1729,10.1016/j.cej.2011.09.109,0.23,0.0,0.0,0.0,21.37,57.25,9.0,0,19.63,30.0,2.5,24.020837786192946,2.528790751045209,-0.10201824010118887,-0.7742730719309862,-4.000955666733338,-2.527405402983877,-3.092999325908554,0.7675048272502354,0.21452499282685278,-0.16732092878311292,0.11999999999999998,0.11869808379772408
1730,10.1016/j.cej.2011.09.109,0.31,0.0,0.0,0.0,21.37,57.25,9.0,0,19.63,30.0,2.5,24.020837786192946,2.528790751045209,-0.10201824010118887,-0.7742730719309862,-4.000955666733338,-2.527405402983877,-3.092999325908554,0.7675048272502354,0.21452499282685278,-0.16732092878311292,0.1,0.08855618747726135
1731,10.1016/j.cej.2011.09.109,0.55,0.0,0.0,0.0,21.37,57.25,9.0,0,19.63,30.0,2.5,24.020837786192946,2.528790751045209,-0.10201824010118887,-0.7742730719309862,-4.000955666733338,-2.527405402983877,-3.092999325908554,0.7675048272502354,0.21452499282685278,-0.16732092878311292,0.24,0.2973404431917422
1732,10.1016/j.cej.2011.09.109,0.23,0.0,0.0,0.0,21.37,57.25,9.0,0,19.63,40.0,2.5,24.020837786192946,2.528790751045209,-0.10201824010118887,-0.7742730719309862,-4.000955666733338,-2.527405402983877,-3.092999325908554,0.7675048272502354,0.21452499282685278,-0.16732092878311292,0.13000000000000003,0.1714946051650573
1733,10.1016/j.cej.2011.09.109,0.31,0.0,0.0,0.0,21.37,57.25,9.0,0,19.63,40.0,2.5,24.020837786192946,2.528790751045209,-0.10201824010118887,-0.7742730719309862,-4.000955666733338,-2.527405402983877,-3.092999325908554,0.7675048272502354,0.21452499282685278,-0.16732092878311292,0.11,0.12698666000607123
1735,10.1016/j.cej.2011.09.109,0.23,0.0,0.0,0.0,21.37,57.25,9.0,0,19.63,50.0,2.5,24.020837786192946,2.528790751045209,-0.10201824010118887,-0.7742730719309862,-4.000955666733338,-2.527405402983877,-3.092999325908554,0.7675048272502354,0.21452499282685278,-0.16732092878311292,0.25,0.2785437199750524
1736,10.1016/j.cej.2011.09.109,0.31,0.0,0.0,0.0,21.37,57.25,9.0,0,19.63,50.0,2.5,24.020837786192946,2.528790751045209,-0.10201824010118887,-0.7742730719309862,-4.000955666733338,-2.527405402983877,-3.092999325908554,0.7675048272502354,0.21452499282685278,-0.16732092878311292,0.21000000000000002,0.20464073361576038
1739,10.1016/j.cej.2011.09.109,0.31,0.0,0.0,0.0,21.37,57.25,9.0,0,19.63,60.0,2.5,24.020837786192946,2.528790751045209,-0.10201824010118887,-0.7742730719309862,-4.000955666733338,-2.527405402983877,-3.092999325908554,0.7675048272502354,0.21452499282685278,-0.16732092878311292,0.20000000000000004,0.20446848508760748
1742,10.1016/j.cej.2011.09.109,0.31,0.0,0.0,0.0,21.37,57.25,9.0,0,19.63,70.0,2.5,24.020837786192946,2.528790751045209,-0.10201824010118887,-0.7742730719309862,-4.000955666733338,-2.527405402983877,-3.092999325908554,0.7675048272502354,0.21452499282685278,-0.16732092878311292,0.17999999999999997,0.2547024170241834
1744,10.1016/j.cej.2011.09.109,0.31,0.0,0.0,0.0,21.37,57.25,9.0,0,19.63,80.0,2.5,24.020837786192946,2.528790751045209,-0.10201824010118887,-0.7742730719309862,-4.000955666733338,-2.527405402983877,-3.092999325908554,0.7675048272502354,0.21452499282685278,-0.16732092878311292,0.20000000000000004,0.31545135933284574
91,10.1016/j.cep.2005.01.005,80.0,0.0,0.0,0.0,21.37,57.25,0.25,0,12.5,40.0,0.7,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.27999999999999997,0.2276634273001398
92,10.1016/j.cep.2005.01.005,70.0,0.0,0.0,0.0,21.37,57.25,0.25,0,12.5,40.0,0.7,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.32,0.3244925718165154
93,10.1016/j.cep.2005.01.005,60.0,0.0,0.0,0.0,21.37,57.25,0.25,0,12.5,40.0,0.7,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.36000000000000004,0.3469792989406419
94,10.1016/j.cep.2005.01.005,50.0,0.0,0.0,0.0,21.37,57.25,0.25,0,12.5,40.0,0.7,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.38000000000000006,0.3800805430160607
95,10.1016/j.cep.2005.01.005,80.0,0.0,0.0,0.0,21.37,57.25,0.25,0,12.5,45.0,0.7,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.35,0.47315576511223784
96,10.1016/j.cep.2005.01.005,80.0,0.0,0.0,0.0,21.37,57.25,0.25,0,12.5,50.0,0.7,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.45,0.49059936119310843
100,10.1016/j.cep.2005.01.005,80.0,0.0,0.0,0.0,21.37,57.25,9.0,0,12.5,40.0,0.7,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.29,0.140689058375757
88,10.1016/j.cep.2005.01.005,80.0,0.0,0.0,0.0,21.37,57.25,0.25,0,12.5,30.0,0.7,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.17000000000000004,0.1929271797514002
89,10.1016/j.cep.2005.01.005,80.0,0.0,0.0,0.0,21.37,57.25,0.25,0,12.5,35.0,0.7,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.20000000000000004,0.17230471281202342
90,10.1016/j.cep.2005.01.005,100.0,0.0,0.0,0.0,21.37,57.25,0.25,0,12.5,40.0,0.7,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.22000000000000003,0.2396472320869006
97,10.1016/j.cep.2005.01.005,80.0,0.0,0.0,0.0,21.37,57.25,0.6667,0,12.5,40.0,0.7,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.20000000000000004,0.21293692869546477
98,10.1016/j.cep.2005.01.005,80.0,0.0,0.0,0.0,21.37,57.25,1.5,0,12.5,40.0,0.7,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.11999999999999998,0.1718016957368008
99,10.1016/j.cep.2005.01.005,80.0,0.0,0.0,0.0,21.37,57.25,4.0,0,12.5,40.0,0.7,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.1,0.1583802725629191
101,10.1016/j.desal.2005.08.023,1.8,0.0,0.0,0.015,23.19,91.8,9.0,0,18.54,45.0,1.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.624,0.5106390526981156
102,10.1016/j.desal.2005.08.023,1.8,0.0,0.0,0.015,23.57,76.4,9.0,0,18.54,45.0,1.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.47880000000000006,0.42212893612248165
103,10.1016/j.desal.2005.08.023,1.8,0.0,0.0,0.015,21.75,91.3,9.0,0,18.54,45.0,1.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.37,0.4162300399338724
104,10.1016/j.desal.2005.08.023,1.8,0.0,0.0,0.015,26.52,58.5,9.0,0,18.54,45.0,1.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.4028,0.3971372252349687
785,10.1016/j.desal.2005.08.023,1.8,0.0,0.0,0.015,23.57,76.4,9.0,0,18.54,45.0,1.0,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.3152,0.36487054622224047
786,10.1016/j.desal.2005.08.023,1.8,0.0,0.0,0.015,21.75,91.3,9.0,0,18.54,45.0,1.0,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.27,0.3151556717394462
787,10.1016/j.desal.2005.08.023,1.8,0.0,0.0,0.015,23.19,91.8,9.0,0,18.54,45.0,1.0,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.4765,0.40979846724040914
788,10.1016/j.desal.2005.08.023,1.8,0.0,0.0,0.015,26.52,58.5,9.0,0,18.54,45.0,1.0,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.27829999999999994,0.28127866659294326
1985,10.1016/j.eurpolymj.2008.11.030,3.0,0.0,0.0,0.0,26.52,58.5,0.1111,0,10.2,25.0,6.66,22.529886786534085,2.268358111865151,0.5301915462965212,-0.4003120134391582,-0.9807107271400718,-1.688403008647361,-0.44759340895087296,-1.593623442663125,1.4528709477895119,-1.717488929120088,0.7900000000000001,0.7746657305624207
1986,10.1016/j.eurpolymj.2008.11.030,3.0,0.0,0.0,0.0,26.52,58.5,0.4286,0,10.2,25.0,6.66,22.529886786534085,2.268358111865151,0.5301915462965212,-0.4003120134391582,-0.9807107271400718,-1.688403008647361,-0.44759340895087296,-1.593623442663125,1.4528709477895119,-1.717488929120088,0.7900000000000001,0.7753160488558856
1987,10.1016/j.eurpolymj.2008.11.030,3.0,0.0,0.0,0.0,26.52,58.5,1.0,0,10.2,25.0,6.66,22.529886786534085,2.268358111865151,0.5301915462965212,-0.4003120134391582,-0.9807107271400718,-1.688403008647361,-0.44759340895087296,-1.593623442663125,1.4528709477895119,-1.717488929120088,0.8000000000000003,0.777474926236801
1988,10.1016/j.eurpolymj.2008.11.030,3.0,0.0,0.0,0.0,26.52,58.5,2.3333,0,10.2,25.0,6.66,22.529886786534085,2.268358111865151,0.5301915462965212,-0.4003120134391582,-0.9807107271400718,-1.688403008647361,-0.44759340895087296,-1.593623442663125,1.4528709477895119,-1.717488929120088,0.7900000000000001,0.848254177982979
1989,10.1016/j.eurpolymj.2008.11.030,3.0,0.0,0.0,0.0,26.52,58.5,9.0,0,10.2,25.0,6.66,22.529886786534085,2.268358111865151,0.5301915462965212,-0.4003120134391582,-0.9807107271400718,-1.688403008647361,-0.44759340895087296,-1.593623442663125,1.4528709477895119,-1.717488929120088,0.6,0.6194576841639423
1770,10.1016/j.jclepro.2015.09.019,5.0,0.0,0.0,0.0,21.37,57.25,2.3333,0,32.131649294911185,70.0,10.288523672055437,24.020837786192946,2.528790751045209,-0.10201824010118887,-0.7742730719309862,-4.000955666733338,-2.527405402983877,-3.092999325908554,0.7675048272502354,0.21452499282685278,-0.16732092878311292,0.7600000000000001,0.7806150302980711
1998,10.1016/j.memsci.2004.03.037,40.0,0.0,0.0,0.0,26.52,58.5,9.0,0,7.06,25.0,1.0,-1.284516251460975,-2.3526347948770323,4.864189943275459,0.23514621659424842,-0.41359520612169587,0.08973046804278825,-0.25137210744647076,0.7430206970041421,0.947999944933348,0.8885700099801611,0.27999999999999997,0.2592246349285755
123,10.1016/j.memsci.2005.03.037,30.0,0.0,0.0,0.005,23.57,76.4,1.0,0,32.43,30.0,6.66,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.47264600000000007,0.4124547530170377
124,10.1016/j.memsci.2005.03.037,30.0,50.0,0.012,0.005,23.57,76.4,1.0,0,32.43,30.0,6.66,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.324484,0.34005469658668946
126,10.1016/j.memsci.2005.03.037,30.0,0.0,0.0,0.005,23.57,76.4,1.5,0,32.43,30.0,6.66,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.43310300000000007,0.35791037407514564
128,10.1016/j.memsci.2005.03.037,30.0,50.0,0.012,0.005,23.57,76.4,1.5,0,32.43,30.0,6.66,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.30662,0.3133447354141241
129,10.1016/j.memsci.2005.03.037,30.0,0.0,0.0,0.005,23.57,76.4,2.3333,0,32.43,30.0,6.66,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.365213,0.30167144346654123
130,10.1016/j.memsci.2005.03.037,30.0,50.0,0.012,0.005,23.57,76.4,2.3333,0,32.43,30.0,6.66,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.28295200000000004,0.240862088279969
121,10.1016/j.memsci.2005.03.037,30.0,50.0,0.006,0.005,23.57,76.4,1.0,0,32.43,30.0,6.66,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.17973499999999998,0.1927049214398219
122,10.1016/j.memsci.2005.03.037,30.0,50.0,0.009,0.005,23.57,76.4,1.0,0,32.43,30.0,6.66,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.21806500000000004,0.19750746702279168
125,10.1016/j.memsci.2005.03.037,30.0,50.0,0.006,0.005,23.57,76.4,1.5,0,32.43,30.0,6.66,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.138921,0.1598447434165312
127,10.1016/j.memsci.2005.03.037,30.0,50.0,0.009,0.005,23.57,76.4,1.5,0,32.43,30.0,6.66,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.161031,0.16422874590048714
131,10.1016/j.memsci.2005.03.037,30.0,50.0,0.006,0.005,23.57,76.4,2.3333,0,32.43,30.0,6.66,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.11105599999999997,0.12930907068075498
132,10.1016/j.memsci.2005.03.037,30.0,50.0,0.009,0.005,23.57,76.4,2.3333,0,32.43,30.0,6.66,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.126944,0.13114151921280282
133,10.1016/j.memsci.2005.03.037,30.0,50.0,0.012,0.005,23.57,76.4,4.0,0,32.43,30.0,6.66,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.237684,0.17414636445310472
134,10.1016/j.memsci.2005.03.037,30.0,0.0,0.0,0.005,23.57,76.4,4.0,0,32.43,30.0,6.66,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.24943300000000002,0.23919525068588113
135,10.1016/j.memsci.2005.03.037,30.0,50.0,0.009,0.005,23.57,76.4,4.0,0,32.43,30.0,6.66,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.102308,0.10643598753175312
136,10.1016/j.memsci.2005.03.037,30.0,50.0,0.006,0.005,23.57,76.4,4.0,0,32.43,30.0,6.66,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.08930800000000001,0.10439368124242866
137,10.1016/j.memsci.2005.03.037,30.0,50.0,0.012,0.005,23.57,76.4,9.0,0,32.43,30.0,6.66,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.071117,0.084165409853284
138,10.1016/j.memsci.2005.03.037,30.0,50.0,0.009,0.005,23.57,76.4,9.0,0,32.43,30.0,6.66,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.06104999999999999,0.05756058636296449
139,10.1016/j.memsci.2005.03.037,30.0,0.0,0.0,0.005,23.57,76.4,9.0,0,32.43,30.0,6.66,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.11164500000000001,0.11331416472979948
140,10.1016/j.memsci.2005.03.037,30.0,50.0,0.006,0.005,23.57,76.4,9.0,0,32.43,30.0,6.66,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.059312000000000004,0.056456107039077726
141,10.1016/j.memsci.2005.05.032,10.0,1000.0,0.2,0.03,26.52,58.5,4.0,0,15.2,80.0,1.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.51,0.6350616757380606
